Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Product rating count (product.metafields.reviews.rating_count),Closure type (product.metafields.shopify.closure-type),Color (product.metafields.shopify.color-pattern),Shoe features (product.metafields.shopify.shoe-features),Shoe size (product.metafields.shopify.shoe-size),Sneaker style (product.metafields.shopify.sneaker-style),Toe style (product.metafields.shopify.toe-style),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Rwanda,Price / Rwanda,Compare At Price / Rwanda,Status
g-vest,,,,,,,,,silver,,,xxl,,,,,"",0.0,shopify,11,deny,manual,15800,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
d-g-sn-shoes,D&G SN shoes,<p></p>,iwanyu.store,Uncategorized,"","",true,Size,40,,,,,,,,"",0.0,shopify,8,deny,manual,29000,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/464e737781d25940c95d8badac8761d5.jpg?v=1746552547,1,"",false,,rwanda,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
d-g-sn-shoes,,,,,,,,,41,,,,,,,,"",0.0,shopify,8,deny,manual,29000,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/34e9c428a7a2c25074181ab37415dac9.jpg?v=1746552547,2,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
d-g-sn-shoes,,,,,,,,,42,,,,,,,,"",0.0,shopify,8,deny,manual,29000,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/7b94f57e6ba97f1375717545edf7cb51.jpg?v=1746552547,3,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
d-g-sn-shoes,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/8a5d24aeb1e7be3703d74e0e645eeec1.jpg?v=1746552547,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
women-top,women top,<p></p>,iwanyu.store,,"","",true,Color,Black,,Size,M,,,,,"",0.0,shopify,8,deny,manual,5900,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/698fc7d94e24b202ac3eb5588752ec04.jpg?v=1746552540,1,"",false,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
women-top,,,,,,,,,Black,,,L,,,,,"",0.0,shopify,8,deny,manual,5900,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/8525e23a8bba6d234d8cb7fd8c75dc53.jpg?v=1746552540,2,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
women-top,,,,,,,,,Gray,,,M,,,,,"",0.0,shopify,8,deny,manual,5900,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/35750884311cc4cc27226dc15d227f12.jpg?v=1746552540,3,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
women-top,,,,,,,,,Gray,,,L,,,,,"",0.0,shopify,8,deny,manual,5900,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/c70ae6a75797ab8b4e537abddfe5bfc1.jpg?v=1746552540,4,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
women-top,,,,,,,,,Brown,,,M,,,,,"",0.0,shopify,7,deny,manual,5900,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
women-top,,,,,,,,,Brown,,,L,,,,,"",0.0,shopify,8,deny,manual,5900,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
women-top,,,,,,,,,White,,,M,,,,,"",0.0,shopify,8,deny,manual,5900,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
women-top,,,,,,,,,White,,,L,,,,,"",0.0,shopify,8,deny,manual,5900,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
shorts,shorts,<p></p>,iwanyu.store,,"","",true,Title,Default Title,,,,,,,,"",0.0,shopify,16,deny,manual,7590,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/4299f5c58b315c6c13a1296ba57a23c0.jpg?v=1746552534,1,"",false,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
shorts,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/fa3fa958e7e79bd952aa8b57e4ae6caf.jpg?v=1746552534,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shorts,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/69c4197c39e6d7b62bd84117a651391c.jpg?v=1746552534,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shorts,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/e02eaec5d4a8bac48ca25199b7b4bcc4.jpg?v=1746552534,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
winter-jackets,winter jackets,<p></p>,iwanyu.store,Uncategorized,"","",true,Color,Black,,,,,,,,"",0.0,shopify,8,deny,manual,30000,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/94682e01e68b30776bc6e7ea89f8d6e9.jpg?v=1746552527,1,"",false,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
winter-jackets,,,,,,,,,White,,,,,,,,"",0.0,shopify,7,deny,manual,30000,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/dd65ae50a07a128f04b98a4a6183e09e.jpg?v=1746552527,2,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
winter-jackets,,,,,,,,,Brown,,,,,,,,"",0.0,shopify,8,deny,manual,30000,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/7ad9d23489ce6b7654ab2c6d0eb7d824.jpg?v=1746552527,3,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
winter-jackets,,,,,,,,,Green,,,,,,,,"",0.0,shopify,8,deny,manual,30000,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/54a657fc038cd26d2ea83c8db5e9315c.jpg?v=1746552527,4,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
winter-jackets,,,,,,,,,gray,,,,,,,,"",0.0,shopify,8,deny,manual,30000,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/bce2576c7c5847fdebcd0ee0c7603ab5.jpg?v=1746552527,5,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
women-leather-coats,Women Leather coats,<p></p>,iwanyu.store,Uncategorized,"","",true,Title,Default Title,,,,,,,,"",0.0,shopify,8,deny,manual,30000,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/4e75d3e0b7c1c7657ac81490d11b73ab.jpg?v=1746552519,1,"",false,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
women-leather-coats,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/dc7cd388831c2a4fff1674c3064e18bf.jpg?v=1746552519,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
women-leather-coats,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/8fd8f82a2f281fce6db768b5a553bc79.jpg?v=1746552519,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
north-face-bomberjackets,North face bomberjackets,<p></p>,iwanyu.store,Apparel & Accessories > Clothing > Activewear > Activewear Vests & Jackets > Jackets,"","",true,Size,xl,,,,,,,,"",0.0,shopify,9,deny,manual,30000,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/5bcd3e36e72af101b23ee33da64b707c.jpg?v=1746552514,1,"",false,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
north-face-bomberjackets,,,,,,,,,l,,,,,,,,"",0.0,shopify,7,deny,manual,30000,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/6799288c067bbd6018f7cc3c0232b4e1.jpg?v=1746552514,2,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
north-face-bomberjackets,,,,,,,,,m,,,,,,,,"",0.0,shopify,7,deny,manual,30000,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/08ea9cdc7d338754e321085450d218dd.jpg?v=1746552514,3,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
north-face-bomberjackets,,,,,,,,,xxl,,,,,,,,"",0.0,shopify,7,deny,manual,30000,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
jordan-ones-greenfield,Jordan ones greenfield,<p></p>,iwanyu.store,Uncategorized,"","",true,Size,40,,,,,,,,"",0.0,shopify,6,deny,manual,29000,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/84e4fcee7fcbb97ee0c6e6176518c9f9.jpg?v=1746552509,1,"",false,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
jordan-ones-greenfield,,,,,,,,,41,,,,,,,,"",0.0,shopify,6,deny,manual,29000,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
jordan-ones-greenfield,,,,,,,,,42,,,,,,,,"",0.0,shopify,6,deny,manual,29000,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
jordan-ones-greenfield,,,,,,,,,43,,,,,,,,"",0.0,shopify,6,deny,manual,29000,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
nike-socks,5 pairs Nike socks,<p>Comes in 5</p>,iwanyu.store,Uncategorized,"","",true,Color,Black,,Size,Large,,,,,"",0.0,shopify,8,deny,manual,25000,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/f750a98317c1e5e0360089c48b7b865e.jpg?v=1746552505,1,"",false,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
nike-socks,,,,,,,,,Black,,,Small,,,,,"",0.0,shopify,8,deny,manual,25000,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/d77db9488abfc82ef604253d273463d9.jpg?v=1746552505,2,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
nike-socks,,,,,,,,,Blue,,,Large,,,,,"",0.0,shopify,8,deny,manual,25000,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/14b0eb439795165a02fa4c57aec73aef.jpg?v=1746552505,3,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
nike-socks,,,,,,,,,Blue,,,Small,,,,,"",0.0,shopify,8,deny,manual,25000,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/ec74aa370eff6771be769984fed65de2.jpg?v=1746552505,4,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
nike-socks,,,,,,,,,White,,,Large,,,,,"",0.0,shopify,8,deny,manual,25000,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/00cde5f05e73eb7e71c379685d3e5848.jpg?v=1746552505,5,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
nike-socks,,,,,,,,,White,,,Small,,,,,"",0.0,shopify,8,deny,manual,25000,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
nike-socks,,,,,,,,,Pink,,,Large,,,,,"",0.0,shopify,8,deny,manual,25000,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
nike-socks,,,,,,,,,Pink,,,Small,,,,,"",0.0,shopify,8,deny,manual,25000,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
nike-socks,,,,,,,,,Brown,,,Large,,,,,"",0.0,shopify,8,deny,manual,25000,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
nike-socks,,,,,,,,,Brown,,,Small,,,,,"",0.0,shopify,8,deny,manual,25000,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
nike-socks,,,,,,,,,Red,,,Large,,,,,"",0.0,shopify,8,deny,manual,25000,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
nike-socks,,,,,,,,,Red,,,Small,,,,,"",0.0,shopify,8,deny,manual,25000,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
nike-socks,,,,,,,,,Yellow,,,Large,,,,,"",0.0,shopify,8,deny,manual,25000,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
nike-socks,,,,,,,,,Yellow,,,Small,,,,,"",0.0,shopify,8,deny,manual,25000,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
nike-socks,,,,,,,,,Purple,,,Large,,,,,"",0.0,shopify,8,deny,manual,25000,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
nike-socks,,,,,,,,,Purple,,,Small,,,,,"",0.0,shopify,8,deny,manual,25000,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
blackie,Blackie,<p></p>,iwanyu.store,Uncategorized,"","",true,Title,Default Title,,,,,,,,"",0.0,shopify,10,deny,manual,7240,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/5bbcc19b20050d59f8017eaf60e6885a.jpg?v=1746552497,1,"",false,,rwanda,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
blackie,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/7a9e1f15aacf15f580f47d48ed32b909.jpg?v=1746552497,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
blackie,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/375aaf5defab3181dca0800015982585.jpg?v=1746552497,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
palm-angels,Palm angels,<p></p>,iwanyu.store,Apparel & Accessories > Clothing > Activewear,"","",true,Color,Black,,Size,xl,,,,,"",0.0,shopify,8,deny,manual,9300,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/2f993c20029c341fc87fdf609ecc12ec.jpg?v=1746552490,1,"",false,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
palm-angels,,,,,,,,,Black,,,m,,,,,"",0.0,shopify,8,deny,manual,9300,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/e912333f40661a9f61466d052b3b3c1d.jpg?v=1746552490,2,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
palm-angels,,,,,,,,,Black,,,l,,,,,"",0.0,shopify,8,deny,manual,9300,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/09aa0f77937d31244c96373a2f55b84a.jpg?v=1746552490,3,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
palm-angels,,,,,,,,,Black,,,xxl,,,,,"",0.0,shopify,8,deny,manual,9300,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
palm-angels,,,,,,,,,White,,,xl,,,,,"",0.0,shopify,8,deny,manual,9300,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
palm-angels,,,,,,,,,White,,,m,,,,,"",0.0,shopify,8,deny,manual,9300,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
palm-angels,,,,,,,,,White,,,l,,,,,"",0.0,shopify,8,deny,manual,9300,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
palm-angels,,,,,,,,,White,,,xxl,,,,,"",0.0,shopify,8,deny,manual,9300,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
palm-angels,,,,,,,,,Green,,,xl,,,,,"",0.0,shopify,8,deny,manual,9300,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
palm-angels,,,,,,,,,Green,,,m,,,,,"",0.0,shopify,8,deny,manual,9300,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
palm-angels,,,,,,,,,Green,,,l,,,,,"",0.0,shopify,8,deny,manual,9300,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
palm-angels,,,,,,,,,Green,,,xxl,,,,,"",0.0,shopify,8,deny,manual,9300,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
brooklyn,Brooklyn,<p></p>,iwanyu.store,Apparel & Accessories > Clothing > Clothing Tops > Sweaters,"","",true,Color,Black,,Size,xxl,,,,,"",0.0,shopify,16,deny,manual,11100,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/1a10b9364bb932da9d5168e55ef9d916.jpg?v=1746552485,1,"",false,,rwanda,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
brooklyn,,,,,,,,,Black,,,m,,,,,"",0.0,shopify,16,deny,manual,11100,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/dace08cec25cf309b7148d41c0487f3b.jpg?v=1746552485,2,"",,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
brooklyn,,,,,,,,,Black,,,l,,,,,"",0.0,shopify,16,deny,manual,11100,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
brooklyn,,,,,,,,,Black,,,xl,,,,,"",0.0,shopify,16,deny,manual,11100,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
brooklyn,,,,,,,,,Brown,,,xxl,,,,,"",0.0,shopify,16,deny,manual,11100,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
brooklyn,,,,,,,,,Brown,,,m,,,,,"",0.0,shopify,16,deny,manual,11100,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
brooklyn,,,,,,,,,Brown,,,l,,,,,"",0.0,shopify,16,deny,manual,11100,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
brooklyn,,,,,,,,,Brown,,,xl,,,,,"",0.0,shopify,16,deny,manual,11100,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,
h-smile,H-smile,<p></p>,iwanyu.store,,"","",true,Title,Default Title,,,,,,,,"",0.0,shopify,17,continue,manual,18500,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/5e2f8d4e0ca5f9801ef88c4be08d7021.jpg?v=1746552481,1,"",false,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,active
supreme,Supreme,<p></p>,iwanyu.store,,"","",true,Title,Default Title,,,,,,,,"",0.0,shopify,7,deny,manual,18000,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/2b4828732ec1e20021b1cfdf4c208a52.jpg?v=1746552478,1,"",false,,,,,,,,,,,,,,,,,,,,,,kg,,16000,true,,,active
essentials,Essentials,<p></p>,iwanyu.store,Apparel & Accessories > Clothing > Clothing Tops > Hoodies,"","",true,Size,xl,,,,,,,,"",0.0,shopify,8,deny,manual,18400,,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/fd3f98fedb8b284b68019300ac4b6f60.jpg?v=1746552475,1,"",false,,,,,,,,,,,,,,,,,,,,,,kg,,16000,true,,,active
essentials,,,,,,,,,l,,,,,,,,"",0.0,shopify,8,deny,manual,18400,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,16000,,,,
essentials,,,,,,,,,m,,,,,,,,"",0.0,shopify,8,deny,manual,18400,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,16000,,,,
essentials,,,,,,,,,xxl,,,,,,,,"",0.0,shopify,8,deny,manual,18400,,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,16000,,,,
air-jordan-4-black-white-gray,Air Jordan 4,<p></p>,Davinci's,Uncategorized,"","",true,Size,40,,,,,,,,"",0.0,shopify,9,deny,manual,32000,28500,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/Air_Jordan_4_Retro_PS_Military_Black_grande_3750fb15-923a-4ba2-aeb6-5a5a133f5681.webp?v=1746552472,1,"",false,,rwanda,,,,,,,,,,,,,,,,,,,,kg,,24000,true,,,active
air-jordan-4-black-white-gray,,,,,,,,,41,,,,,,,,"",0.0,shopify,9,deny,manual,32000,28500,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/Air-Jordan-4-Military-Black-DH6927-111-Release-Date-Price-3_7c4cf528-4ffa-4b3a-8f4c-6b886f3e231d.webp?v=1746552472,2,"",,,,,,,,,,,,,,,,,,,,,,,kg,,24000,,,,
air-jordan-4-black-white-gray,,,,,,,,,42,,,,,,,,"",0.0,shopify,9,deny,manual,32000,28500,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/jordan4-military-black-3.png?v=1746552472,3,"",,,,,,,,,,,,,,,,,,,,,,,kg,,24000,,,,
air-jordan-4-black-white-gray,,,,,,,,,43,,,,,,,,"",0.0,shopify,9,deny,manual,32000,28500,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/main-square_x480_37e17190-cca0-4665-bc4d-c1e8530c4a23.webp?v=1746552472,4,"",,,,,,,,,,,,,,,,,,,,,,,kg,,24000,,,,
jordan-1-low-brown,Jordan 1 low:[brown],<p></p>,Davinci's,,"","",true,Size,39,,,,,,,,"",0.0,shopify,8,deny,manual,25000,27000,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/5AD5D2D2-C6B2-4C2E-A873-A580BF987660_1_105_c.webp?v=1746552465,1,"",false,,,,,,,,,,,,,,,,,,,,,,kg,,22000,true,,,active
jordan-1-low-brown,,,,,,,,,40,,,,,,,,"",0.0,shopify,8,deny,manual,25000,27000,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/5D12CBE5-B38D-4DDF-A5E3-2ADCC82BC665_1_105_c.webp?v=1746552465,2,"",,,,,,,,,,,,,,,,,,,,,,,kg,,22000,,,,
jordan-1-low-brown,,,,,,,,,41,,,,,,,,"",0.0,shopify,8,deny,manual,25000,27000,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/41FC72D4-1135-4C46-8F2E-1DB772224A33_1_105_c.webp?v=1746552465,3,"",,,,,,,,,,,,,,,,,,,,,,,kg,,22000,,,,
jordan-1-low-brown,,,,,,,,,42,,,,,,,,"",0.0,shopify,8,deny,manual,25000,27000,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/2DA9AB3F-B01D-47AC-869E-213CF1482A14_1_105_c.webp?v=1746552465,4,"",,,,,,,,,,,,,,,,,,,,,,,kg,,22000,,,,
jordan-1-low-brown,,,,,,,,,43,,,,,,,,"",0.0,shopify,8,deny,manual,25000,27000,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/F72BC86C-5844-44D5-BF0C-F449E7D0EFA6_1_105_c.webp?v=1746552465,5,"",,,,,,,,,,,,,,,,,,,,,,,kg,,22000,,,,
jordan-1-low-brown,,,,,,,,,44,,,,,,,,"",0.0,shopify,8,deny,manual,25000,27000,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/air-jordan-1-elevate-low-shoes-XlkVrM.webp?v=1746552465,6,"",,,,,,,,,,,,,,,,,,,,,,,kg,,22000,,,,
luis-vuitton-air-force-1,Luis vuitton Air force 1,<p></p>,Davinci's,,"","",true,Size,41,,,,,,,,"",0.0,shopify,8,deny,manual,28000,32000,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/joseph-wall-af1lvsothebys-0019.jpg?v=1746552454,1,"",false,,,,,,,,,,,,,,,,,,,,,,kg,,25000,true,,,active
luis-vuitton-air-force-1,,,,,,,,,42,,,,,,,,"",0.0,shopify,8,deny,manual,28000,32000,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/joseph-wall-af1lv-thumb2.jpg?v=1746552454,2,"",,,,,,,,,,,,,,,,,,,,,,,kg,,25000,,,,
luis-vuitton-air-force-1,,,,,,,,,43,,,,,,,,"",0.0,shopify,8,deny,manual,28000,32000,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,25000,,,,
luis-vuitton-air-force-1,,,,,,,,,44,,,,,,,,"",0.0,shopify,8,deny,manual,28000,32000,true,true,"",,,,,,,,,,,,,,,,,,,,,,,,,,kg,,25000,,,,
air-force-1,Air Force 1,<p></p>,Davinci'sk,Uncategorized,"","",true,Size,40,,,,,,,,"",0.0,shopify,6,deny,manual,29500,30000,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/Giay-AF1-Grey-Got-Cam-Sieu-C_p.jpg?v=1746552449,1,"",false,,rwanda,,,,,,,,,,,,,,,,,,,,kg,,25500,true,,,active
air-force-1,,,,,,,,,41,,,,,,,,"",0.0,shopify,6,deny,manual,29500,30000,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/AF1-Grey-Got-Cam-Sieu-C_p-1.jpg?v=1746552449,2,"",,,,,,,,,,,,,,,,,,,,,,,kg,,25500,,,,
air-force-1,,,,,,,,,42,,,,,,,,"",0.0,shopify,6,deny,manual,29500,30000,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/AF1-Grey-Got-Cam-Sieu-C_p-2.jpg?v=1746552449,3,"",,,,,,,,,,,,,,,,,,,,,,,kg,,25500,,,,
air-force-1,,,,,,,,,43,,,,,,,,"",0.0,shopify,6,deny,manual,29500,30000,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/AF1-Grey-Got-Cam-Sieu-C_p-3.jpg?v=1746552449,4,"",,,,,,,,,,,,,,,,,,,,,,,kg,,25500,,,,
air-force-1,,,,,,,,,44,,,,,,,,"",0.0,shopify,6,deny,manual,29500,30000,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/AF1-Grey-Got-Cam-Sieu-C_p-5.jpg?v=1746552449,5,"",,,,,,,,,,,,,,,,,,,,,,,kg,,25500,,,,
air-force-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0748/5076/2982/files/AF1-Grey-Got-Cam-Sieu-C_p-14.jpg?v=1746552449,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dark-air-jordan-4,Dark Air Jordan 4,<p></p>,Davinci's,Uncategorized,"","",true,Size,40,,,,,,,,"",0.0,shopify,8,deny,manual,29000,29000,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/P0.jpg?v=1746552439,1,"",false,,rwanda,,,,,,,,,,,,,,,,,,,,kg,,22000,true,,,active
dark-air-jordan-4,,,,,,,,,41,,,,,,,,"",0.0,shopify,8,deny,manual,29000,29000,true,true,"",https://cdn.shopify.com/s/files/1/0748/5076/2982/files/P0_2.jpg?v=1746552439,2,"",,,,,,,,,,,,,,,,,,,,,,,kg,,22000,,,,
